max_depth,max_samples,min_samples_leaf,n_estimators,acc_0.40,acc_0.40_std,precision_0.40,precision_0.40_std,recall_0.40,recall_0.40_std,f1_0.40,f1_0.40_std,f0.5_0.40,f0.5_0.40_std,acc_0.50,acc_0.50_std,precision_0.50,precision_0.50_std,recall_0.50,recall_0.50_std,f1_0.50,f1_0.50_std,f0.5_0.50,f0.5_0.50_std,acc_0.60,acc_0.60_std,precision_0.60,precision_0.60_std,recall_0.60,recall_0.60_std,f1_0.60,f1_0.60_std,f0.5_0.60,f0.5_0.60_std,acc_0.75,acc_0.75_std,precision_0.75,precision_0.75_std,recall_0.75,recall_0.75_std,f1_0.75,f1_0.75_std,f0.5_0.75,f0.5_0.75_std
20.0,0.5,1,10,0.7186802956937514,0.020169613799462888,0.6636754382187708,0.018679789685570145,0.8884391197049293,0.013260527041389447,0.7596515387908365,0.014716638714019372,0.6989799512638136,0.01725255654739231,0.7724975520877773,0.019671372167250713,0.7959199255373794,0.024622734804728253,0.7335683461028836,0.024287781348044025,0.7632445289423474,0.02078925811510864,0.7824589499219801,0.022067131651955254,0.7324548737057669,0.021194220119068963,0.9028435639778714,0.020265574496783293,0.5208034788640893,0.04036378097269266,0.6597615638922468,0.03603212195260559,0.786444327169405,0.027315147836948543,0.6023613442141338,0.012426881619372478,0.9712810622708021,0.014243175583081196,0.2108584436508186,0.02438833996003039,0.3458705255076301,0.03316105128695675,0.5625684297475232,0.03639092737779384
20.0,0.5,1,20,0.7265627853925911,0.023085764742662333,0.6678458250250283,0.021420617580672492,0.9037253974417434,0.014335404850021567,0.7679149800935725,0.01675155855588465,0.7045455689085048,0.019788797519023352,0.7851514452682639,0.021138371797211217,0.8138348333161968,0.028894027163484645,0.7405665447803254,0.026491782898880527,0.7751041082848901,0.022154933033152663,0.7977874758801858,0.024733803398612666,0.7386057680320657,0.022416501819396018,0.9263753004176032,0.017801739695669724,0.5181954045269306,0.04293451035379346,0.6637007621468534,0.038407608305098054,0.7992508469449924,0.028029989800981286,0.5985871431533806,0.014520329736651951,0.9749947984183388,0.01859864735474668,0.20205524104626468,0.027056563535010517,0.3340400113569012,0.03770391122111046,0.5503862246285987,0.043545126818000025
20.0,0.5,1,50,0.7324184071050865,0.024219717959109502,0.6714536081395369,0.022646474471800845,0.9127384336157016,0.014090457490150117,0.7735304575000743,0.017433227442028944,0.7088419569782861,0.020855960044178293,0.7944951558200728,0.02000814506776935,0.8291277926944993,0.026160296954107938,0.7428015698474728,0.0306901724624912,0.7831355604548577,0.022496677169405708,0.8099698034956282,0.0226108458631797,0.7402948003739832,0.022884624817026276,0.9342769649148138,0.018442703494887393,0.5167995430951215,0.04446201439957852,0.6644523276180239,0.03978008907753053,0.8031359093954389,0.028791851341750656,0.5945799109419111,0.017373664344744154,0.980999526039622,0.020196349674218135,0.19258244253953866,0.0331019682942088,0.32082366908033133,0.046317831519664204,0.5360127627624619,0.05341454358002195
20.0,0.5,1,100,0.7322873519644777,0.027974173903352502,0.6705499560383549,0.02564615311752149,0.9163878043647558,0.014174936899355114,0.7742200185397825,0.020143106207707855,0.708466102955113,0.023822763704847764,0.7963865678760605,0.020427354614374105,0.8302420057989413,0.027431743712268544,0.7460911547459382,0.029263994245251584,0.7854954420977249,0.022452463432839458,0.8116275375108474,0.023559503531624962,0.7414229724445325,0.021992568414785026,0.9400486878007401,0.01758658651057686,0.5156265212546338,0.04274519923684132,0.6649921801393782,0.03829694860059181,0.8060352543553453,0.02753847862029301,0.5936349215984771,0.016148043857096398,0.9804063040888252,0.01847106945086074,0.19078012567533717,0.030569412190395315,0.31844572718567843,0.043081754836059055,0.5335175491820199,0.050266266967702686
20.0,0.5,1,200,0.7344300012363547,0.028144223665322425,0.6724226998378383,0.026182130451892285,0.9176545216361258,0.014173319459716891,0.7758851675846493,0.01999938902531366,0.7102729236640166,0.024121423033412446,0.800718528114915,0.01941756193630911,0.8355946964752923,0.027380304066916293,0.7498228684039264,0.027771218321000362,0.7899543091165462,0.021042570366725376,0.816600067666403,0.022890071555158892,0.7408075981343075,0.019382363026838316,0.9426877330075559,0.016165974498638973,0.5127151077330097,0.037414671892265376,0.6634395794695189,0.03367046411117041,0.8064095595780565,0.024430985705760157,0.5907702371650896,0.015210007299480844,0.9811589030530428,0.019608507899673003,0.18478967655625636,0.028551568051492573,0.31016534861802436,0.04083228434016061,0.5243684855212427,0.04885785033842692
20.0,0.5,2,10,0.7223876698484093,0.021510679147946538,0.6667927065692278,0.019239690846170037,0.890634190118918,0.018655175009010035,0.7624797507952316,0.01657322433600877,0.7020101490219772,0.018148323690577423,0.77057569317216,0.02055490248210401,0.7947228950415637,0.02374475103118917,0.730278064582216,0.03337897274176896,0.7606982137263254,0.023844268968452657,0.7806346692074113,0.021917592802607834,0.7326626350500496,0.016109453116477924,0.9043815177326169,0.017508068672008652,0.5207383416197316,0.036655876713005645,0.6600164661903876,0.029463489029829874,0.7872491552199711,0.018907952111232425,0.6041328334910878,0.015078509050792036,0.9751500737236807,0.014416924289989788,0.21355414013106344,0.02935714387455644,0.3494909626999193,0.03964211341956266,0.5667714081900245,0.042910265724862236
20.0,0.5,2,20,0.7263454096989691,0.024928266598223076,0.667623177501169,0.02274170393221751,0.9039582700686013,0.01686950194267564,0.7678315973593529,0.01832391427172431,0.7043657280498478,0.021164407197817477,0.7878284035758936,0.018499414495090346,0.8173010283826955,0.026358619649558778,0.7424535030457677,0.025513585771170473,0.7776991341142757,0.019642676450330812,0.8008830883899934,0.021973378918274732,0.7397391472289419,0.01894557724491192,0.9255537872789781,0.01673275367144467,0.5215205536361472,0.038765321859014885,0.6662583061063037,0.033289456115927,0.8003949996012054,0.022884005140500315,0.5976154201748592,0.016742277853180436,0.9773581182836107,0.018163519832892404,0.19965703780492108,0.032461426259842496,0.33046145255684845,0.04479882179217873,0.546162960831975,0.050253172257601425
20.0,0.5,2,50,0.7322769385919637,0.027670512294476406,0.671976274959091,0.02581738734331956,0.9108134064321435,0.015360626892854713,0.7731399581370969,0.019938562391489462,0.7090531220810219,0.023815256813640984,0.7966062750873493,0.01938131788554172,0.8294611370143858,0.02661588350787487,0.7477570723376444,0.028064587019686577,0.7860690428816479,0.021122970990161496,0.8114255170732909,0.022510543545446408,0.74204262656214,0.018731046470049986,0.9392928445877157,0.014449061739193863,0.5175463252449533,0.03783917866295887,0.6665631794570059,0.032993192251605755,0.8067264545059853,0.02260473829986232,0.5934036157258797,0.01680646707283003,0.9803640441219251,0.02020352845298512,0.19029902309757932,0.03176807451587196,0.31768898740166807,0.044844430683250516,0.5324948233537888,0.052442391350176955
20.0,0.5,2,100,0.7327444828738789,0.026917158266657193,0.6717927531769723,0.025537201580999428,0.913581537792755,0.013616286064028886,0.7739923991829902,0.01887996036261532,0.7092138979770415,0.02329620273844238,0.8010367651756981,0.020584009568961635,0.8372175378662972,0.026656412418379016,0.7482523996390151,0.03021363822271643,0.7898124047547584,0.02289243327525347,0.8174698577707646,0.023251293191966924,0.7423761655449487,0.020191651261879044,0.9429521224425296,0.0153801476408567,0.5160053458815275,0.04087151414076874,0.6660481566620174,0.03567567425047685,0.807949850378019,0.024284163510091068,0.5914016971863479,0.016321886053677095,0.9830540787486516,0.018532113631588503,0.18572244974318788,0.030919831185334243,0.31141586077144,0.04387541185627815,0.5258363794561911,0.05162208240517007
20.0,0.5,2,200,0.7344648399119909,0.02744012879093294,0.6728873027407716,0.025762029502947485,0.9159068885031747,0.013528898116703101,0.7755684110269336,0.019402441868892093,0.7104774157698722,0.023636435072507924,0.8015338145936856,0.021516793317288986,0.8363729667692319,0.026799089616499863,0.7504759900666987,0.031169852235991467,0.7907001847906399,0.024058974591542173,0.8173738569979718,0.02396386056363553,0.7426286340492226,0.01873033607955085,0.945518487118419,0.015634132372565803,0.5148456075103567,0.035818585746370375,0.6660047969392172,0.03224910545140512,0.8092173250488797,0.023519695587433886,0.5916370790939816,0.016012751917930265,0.9834350917400453,0.01884585205672085,0.1861064521502234,0.030204719141625865,0.3120359098534077,0.04298330455388616,0.526719969117251,0.05091211459134369
20.0,0.5,4,10,0.7217331737573481,0.023920864770528044,0.6648673840001849,0.021984643445449994,0.8964177067775504,0.012985189686297744,0.7633279309297374,0.017468199810605302,0.7010148841026687,0.020447015688438982,0.7775813910666876,0.020005395898693174,0.8023153095271536,0.022203076779290298,0.7369967905276218,0.02943273748546439,0.7680017921175561,0.022668199016027405,0.7881555480238922,0.02118318375252289,0.7332044898004243,0.017813994334002856,0.909917995766748,0.018568735306101994,0.5175490031614933,0.032814642151261966,0.659292740706909,0.029572358629779347,0.7895428783516036,0.02313643122594001,0.6012897698218176,0.016941406576850556,0.9747432558165361,0.01927046602221783,0.20759163388289506,0.032057523605498295,0.34128345271174243,0.044381620742834194,0.5576646596625341,0.05058240185552507
20.0,0.5,4,20,0.7269014710143248,0.02315288402790895,0.6671064682469424,0.02120128466884471,0.9079271834223606,0.014433856757801459,0.7689534123643618,0.016969330134581042,0.7044030345817716,0.019730488935865792,0.7883655069571598,0.019218524424213415,0.8166472350676838,0.023891403474835864,0.7444605620376552,0.030705954018069977,0.7784649402154284,0.021898622068523093,0.8008183780895937,0.021097425027170796,0.7382759572502489,0.018989680038609652,0.9268919608970032,0.017116330916749526,0.5172488720104511,0.0361669625993075,0.663310495164118,0.03230662237795402,0.7994029031573129,0.02399384339478357,0.5951815033421204,0.015011647309969615,0.9781662798121662,0.020863984931671457,0.19443513174063776,0.02815834401762413,0.323592345564612,0.0395707796966614,0.5392238981948049,0.046114145818222874
20.0,0.5,4,50,0.7302761342458023,0.025011735779297863,0.6695095366385617,0.023256112357297846,0.9122665535074985,0.01524584424664577,0.7720490938808251,0.017965723233842545,0.7070411642727921,0.021423850292093836,0.7947458242178425,0.02032323818558484,0.827345020678686,0.026392137804580065,0.7458391445361237,0.030942286773162842,0.7840333526791199,0.022837434836904872,0.8093352568144614,0.02296457373429089,0.7417777282711779,0.01957078458224166,0.9406018997878614,0.014429996806696103,0.5161349984948551,0.03932977540660632,0.6656611871368541,0.03447909605888762,0.8067392845020047,0.023643534177651315,0.5930970519188563,0.015782883282529303,0.9793870577201769,0.020305807174468667,0.18991928764800697,0.029840643343031638,0.3172245997453106,0.04207726788208881,0.5320249995719545,0.04913775956972795
20.0,0.5,4,100,0.7331276065404964,0.027673222132822153,0.6718000406861648,0.02573197780456449,0.9148697008868394,0.01603246628018459,0.7744725742638743,0.01991870403099116,0.7093820834616638,0.023744613736507082,0.796934090076355,0.020482743273388577,0.831524787255033,0.02558700464449056,0.7455972313809939,0.03334234007513131,0.7857188936902666,0.02367610569066622,0.8124365997236112,0.02257396003501468,0.7405107077133188,0.01914357827790542,0.9443992848523501,0.013591528700159367,0.5111260624783591,0.038784591371434106,0.6624074548163001,0.0340959328574555,0.8064768599372941,0.023103203730583236,0.591959833497193,0.016594206460792415,0.9805024664148554,0.02004933393441815,0.18733575925245394,0.03139965195300352,0.3135439539878792,0.044463963580943434,0.527811603047294,0.05223876146402199
20.0,0.5,4,200,0.7332244218673153,0.027560655458587623,0.6714406629228366,0.025674758698328956,0.9167253748228289,0.013791530566717366,0.7749066983869237,0.01956047136450474,0.70928854090733,0.02363525429152647,0.797399973214216,0.018638632209478697,0.8321473092147619,0.024483386094796295,0.7459833152083946,0.03126074705050799,0.7862223379590074,0.021538209374570433,0.8130105361257408,0.020874372798244892,0.7411144643248606,0.019650976409793984,0.9459469522903843,0.014219655282005176,0.5113972646763665,0.038847796892770306,0.6630536934220495,0.034566018882481384,0.8075594196044269,0.024095512583909368,0.5914417813867726,0.015786290559585137,0.983984533926996,0.017260552409800976,0.1856543872677751,0.03010241731475647,0.3114074132420296,0.04271668836311663,0.5260624673290054,0.050221316910438615
20.0,0.5,8,10,0.7209414730033535,0.02402298317694201,0.6626778524225431,0.022594535785438186,0.9028696582023341,0.010550651699486307,0.7641549589302107,0.016619089845440305,0.699823287619558,0.02061139717555456,0.7798259442509545,0.01920308149347612,0.8064427822174448,0.025544638439221633,0.7373533059506858,0.02812044629602452,0.7699552389998043,0.021021384939544186,0.791333562027632,0.021949144846967448,0.7337326770338207,0.018113674188626014,0.9174206380992087,0.014109746129644336,0.5137071375663282,0.037209512190684566,0.6578340348212789,0.032402037662517806,0.791909571255583,0.02224226417494449,0.5971167963447558,0.015694676197852267,0.9759715597810766,0.0169447695548426,0.1988225163176554,0.030015979360540172,0.32942692203776264,0.04222224791850903,0.5450532914936634,0.04922426500462135
20.0,0.5,8,20,0.7247271600540025,0.027441979533081542,0.6645764391913167,0.02465255731668022,0.910356128937282,0.013437739726348224,0.7681139654165554,0.019737521473498162,0.7024244802558361,0.02305184538416637,0.7879944446550957,0.01817865260558694,0.8197518456784391,0.02650893405277497,0.7395828933487114,0.028277606140106316,0.7771078538283899,0.019884740221056553,0.8020079534000619,0.0215855853270002,0.7366925817748687,0.01898524709236917,0.9311332278947532,0.017196409719825848,0.51103325869232,0.035397487546916295,0.6592818349836068,0.0323404701804439,0.7989488512917073,0.024615693984725708,0.5937662772232724,0.015569201067553032,0.9808521663044838,0.018308416713443902,0.1909939252105721,0.029490121371774855,0.31883170569944885,0.04152827594019591,0.5341522405929231,0.048353417477483125
20.0,0.5,8,50,0.7279424210455401,0.0261636105702922,0.6661811790516023,0.02428241415136677,0.9169728762559421,0.011647493804357669,0.771495179817286,0.018175997664299975,0.7046243416864684,0.022281534485313406,0.7956508750053859,0.019983696375664627,0.8297587426987058,0.02807194592133362,0.7450080755187191,0.02734830141076937,0.7846890118682035,0.021499951463451482,0.8110090015900239,0.02362986436559777,0.7364634147493574,0.018316571519520777,0.938860773907553,0.014618064377023721,0.5058557478318976,0.03663235742910976,0.6567067073661921,0.03256858104093576,0.8007267728253099,0.022866476084050576,0.5904909107852367,0.01549764269874527,0.9827152719528716,0.019377197987078383,0.18396994354424506,0.029291725049362016,0.3090157029795982,0.04163309263099228,0.5231964606385004,0.04914055447363668
20.0,0.5,8,100,0.7286221167406349,0.027279918803098224,0.6668598957332108,0.025367686651232065,0.9172430244273017,0.01217918063038524,0.7720187079106149,0.01885755943829316,0.7052506744189833,0.023234885633383478,0.796019816748844,0.019420422738055918,0.8311483033703151,0.02759532122937407,0.74412128108649,0.028608694227596262,0.7847584612230517,0.021232786521369982,0.8118178816209974,0.022921766137216967,0.7375864740419702,0.018493242890373733,0.9414366509524147,0.015812960774396256,0.5067356240654015,0.03713986842812003,0.6580414373137172,0.03272354971242714,0.8026271797619712,0.0228596541102178,0.5887498755922107,0.015470141719437615,0.9826220181465427,0.020671257917136514,0.18039111846708208,0.02905742653838966,0.3039385334006222,0.041780275963877345,0.5172837859677129,0.05040016687155532
20.0,0.5,8,200,0.7286644809005626,0.027075871717279362,0.6664163468004882,0.025041430997443243,0.9191326731274788,0.013264568475136983,0.7723930917459596,0.018832419596914046,0.7050783921032391,0.02299132426565505,0.796975019561782,0.01970525020167834,0.8315296876487149,0.02767999763157977,0.746005075413447,0.02936245118656054,0.7859630183298593,0.0216438890735213,0.8125485815088886,0.023107696059034784,0.7378786425700435,0.01866938567652749,0.9434958813970423,0.0158530904155291,0.5060732318659813,0.037000505799480304,0.6580068451953279,0.032861365107699464,0.8035158953295426,0.023257435434887893,0.5884867736577619,0.01524793765161155,0.9821383157507064,0.02015183638408091,0.179971597904067,0.02871767780168857,0.3033296493495096,0.041254447499395004,0.5165180888352088,0.0496391040562526
20.0,1.0,1,10,0.7190443949330011,0.021233932115554213,0.6647786045599082,0.019060715599584152,0.8851447286487645,0.015438295160239934,0.759190776969952,0.01627873767944604,0.6995613471127421,0.018033242374492005,0.7710335318468069,0.02194920394596706,0.7954778907828727,0.02740127270276705,0.7304950573002997,0.02806799456688224,0.7612875522732259,0.0234925331674072,0.7813540057819944,0.02455857361870385,0.7375082426688835,0.014894701768908059,0.9063205296400538,0.015832584265614114,0.5300217011282918,0.032409810711634984,0.6682127908532685,0.026382620801272245,0.7929091701028714,0.017592266211107228,0.606177500829573,0.015026321841017532,0.9709765930463895,0.017786657639807787,0.21864311263005795,0.02859199152883009,0.3561286846502525,0.03878091285424059,0.573050811158183,0.04279104838135674
20.0,1.0,1,20,0.72870003354322,0.025011322966179986,0.6713350267707358,0.02314431404737857,0.898563912565965,0.015752569686213063,0.7683191605450054,0.01838017381835555,0.7070053530113339,0.021468966790145348,0.7871914842537266,0.0206159793168419,0.8164002623836495,0.024112721429133392,0.7415941408180343,0.030674293059585904,0.7768482604400819,0.023273856766608474,0.8000079606363129,0.022204605846379247,0.7403881210665297,0.019675554481024808,0.9248875563389849,0.014124360631070193,0.5231745730660367,0.0392277952055226,0.6674980463953565,0.03432978069141765,0.8008413632086737,0.023833352882487308,0.6029853049081442,0.014336610329073782,0.9778830297171366,0.018637540444186623,0.21045294641568799,0.026451019249986243,0.3457148464890886,0.03646586759285548,0.5636793187547502,0.04141730662365443
20.0,1.0,1,50,0.7348237651160603,0.025765322652814362,0.6755192199670097,0.024501583449200403,0.906669134879043,0.015942023607450298,0.7739740746599266,0.018675251959168065,0.7116975858234308,0.022454923070028783,0.796596182321002,0.0213430041314627,0.8300371170117804,0.026546222934107366,0.7465911959074285,0.029608034853843817,0.7857631107193496,0.023648123899211965,0.8116459379945409,0.02385112165450831,0.7444265654760782,0.020587218147713457,0.9408264998449966,0.01430859644240757,0.5215871095697954,0.04072957630198203,0.6702248929448208,0.03573962027602145,0.809506046389776,0.024631865122292432,0.6006239950828216,0.015074664603141528,0.9822466179469982,0.018700601944872393,0.2046705461532524,0.02822812600342843,0.33797812518111797,0.03920721798028415,0.5559395393926725,0.04489212225525896
20.0,1.0,1,100,0.7385847915005079,0.026681032654170378,0.6779059158023287,0.02506321107831922,0.9119914844948035,0.01633126994093166,0.7774893626275485,0.019532045530633375,0.714477528115137,0.023133981754985718,0.7980188173633881,0.021733714317467148,0.8332088449929864,0.0269064256670785,0.7458696730974206,0.030240253202529967,0.7867697367700174,0.024178943017685892,0.8138906729049049,0.024258434445283982,0.7459436208244886,0.021649622765459182,0.9442050282434667,0.015931807666006322,0.5225764822474637,0.04101871229639232,0.6719600599409681,0.036932259317667686,0.8120500620625652,0.026760924240435073,0.5984283550908724,0.01578957327325403,0.9836622173170747,0.017320989500367676,0.1998988412024323,0.029876910316222357,0.3313749763354018,0.04162646232968483,0.5487297733978993,0.04772210066307517
20.0,1.0,1,200,0.7408342968580891,0.02793542045415554,0.6800937093787953,0.02639532959180707,0.9125738833345542,0.015798962372180002,0.7791290975135959,0.020431382729125664,0.7164876970476197,0.024344858119747306,0.8036516724265879,0.020121449767540774,0.8404670542015132,0.024504349670897877,0.7501646369575393,0.0301602371497127,0.7923880572589559,0.02283526930712306,0.8204484829878165,0.02208791631750948,0.7467211971576647,0.02064436989085022,0.9455771867835046,0.01457226530874664,0.5234293518673447,0.039847722610475096,0.6730367691664269,0.03549145941913435,0.8133039158673643,0.025155993871752047,0.5968298984524367,0.015721982015292166,0.9836001739968612,0.01764953040207363,0.19666407823168494,0.029791775674330178,0.3268852756236314,0.041714751952457906,0.5437066004410556,0.048186217695146645
