max_depth,max_samples,min_samples_leaf,n_estimators,acc_0.50,acc_0.50_std,precision_0.50,precision_0.50_std,recall_0.50,recall_0.50_std,f1_0.50,f1_0.50_std,f0.5_0.50,f0.5_0.50_std,acc_0.60,acc_0.60_std,precision_0.60,precision_0.60_std,recall_0.60,recall_0.60_std,f1_0.60,f1_0.60_std,f0.5_0.60,f0.5_0.60_std,acc_0.75,acc_0.75_std,precision_0.75,precision_0.75_std,recall_0.75,recall_0.75_std,f1_0.75,f1_0.75_std,f0.5_0.75,f0.5_0.75_std
20.0,0.5,1,10,0.7684640709205706,0.019663833466800076,0.792553928866156,0.025568548821638972,0.7280925881511688,0.02451223855027925,0.7586911134163199,0.020635789208644933,0.7785811930908041,0.022387862042129805,0.7314226604338269,0.019076876845353478,0.9017286189150496,0.02008412823904118,0.51934008043037,0.03516847847538072,0.6585066779921794,0.031112396111360317,0.7853554266704859,0.024279229104447686,0.5989235076572439,0.010878825928213452,0.9689678792243062,0.014325072636268503,0.20426722821660323,0.020757776148811236,0.33697153270326047,0.028642386915163957,0.5528770290472595,0.03235388672524408
20.0,0.5,1,20,0.7807138222737956,0.01955765064806959,0.8093279849921489,0.025359463618794563,0.7352742415613132,0.027886298025928638,0.7701700981653883,0.02144811778061818,0.7930993584770503,0.022141995939969752,0.7362158738478961,0.021355928299642786,0.9251103695408872,0.01614221754001721,0.5137699384368257,0.03999886347741906,0.659900636727742,0.03568938608709652,0.7965792694048356,0.026106128129273945,0.5944344219797184,0.012507010906710577,0.9758506275300872,0.01467749869472881,0.19351065251278546,0.024009257857499782,0.32236934641057047,0.033574995348062756,0.5377837953520656,0.03855971668463358
20.0,0.5,1,50,0.7914137680383462,0.018884637383165852,0.828229605155874,0.025957210405234833,0.7363281253132132,0.029705668466914022,0.7791062393182873,0.021187236836134105,0.8077208296520325,0.021692984754285088,0.73820081654774,0.01974143780621427,0.9376075600603423,0.01450753401867944,0.5101580289498518,0.03738320026857216,0.6600981508519956,0.03370943988634142,0.8022447316761705,0.02453827531836075,0.5911177058962739,0.013465227261534329,0.9798748340051928,0.017436902081979965,0.18580307500987664,0.02506185391677512,0.3117406561980012,0.03576713195637588,0.5263678429659328,0.0426722045029961
20.0,0.5,1,100,0.7940854375983275,0.018785389581463453,0.8332478736460629,0.02602638307224778,0.7362519836980013,0.028322376589694734,0.7813264666718039,0.020840809187758453,0.8115511292136872,0.021778646850393782,0.738975582351157,0.02039736766165564,0.9417308906424859,0.015033210850252245,0.5093569796086903,0.03972104431757907,0.6602975386261557,0.03527352380209878,0.804087385211167,0.024928286904554904,0.5901012681256084,0.014095912210340249,0.9812582160258092,0.01761101996818453,0.18340508038221995,0.026095934705804322,0.30836682875419175,0.037456351010442306,0.5226170640018106,0.04515734386128263
20.0,0.5,1,200,0.7967703682519373,0.018328778491240396,0.8373699863417178,0.025475063677541522,0.7375236765848366,0.029020635234408152,0.7838280465424285,0.020667023023229758,0.8149689579898233,0.021185606002303257,0.7382464487587145,0.020080264052782078,0.9419294860674043,0.014971935859570807,0.5076143437907656,0.038078949411783775,0.6589862508417552,0.034228610639602614,0.8034575956196731,0.02480330683162142,0.5889852341153234,0.012940759929648386,0.9801267112971536,0.015595317265590483,0.18139768270349169,0.024063188621254165,0.30555156335181677,0.03460091391711942,0.5193406915868414,0.04178629521271927
20.0,0.5,2,10,0.7736892645505679,0.020287668981501816,0.8023419565870803,0.02856824923751964,0.7276543819069576,0.02773183477455275,0.7627120825626865,0.02129684864380953,0.7858776547648452,0.02368758573611829,0.733257028756114,0.021656943820183776,0.9059869341475004,0.022330813616000415,0.5203497533586239,0.03914988465242086,0.6603319733076576,0.03520428100520989,0.7882590204951632,0.027688078844595444,0.6022471098964468,0.01156638231122145,0.9724536456631852,0.012345101729065541,0.2102755477059234,0.021840712545868102,0.3453220143385631,0.030153410117934702,0.5624827713381255,0.034141276121909495
20.0,0.5,2,20,0.7848955275812257,0.021231584841590906,0.8171394703148037,0.029222720612136252,0.7352402946902287,0.029311158217554173,0.7735741945458301,0.02274763857199484,0.7990112702808441,0.024670923335627516,0.7384175877326271,0.02099765346219718,0.9244898952261668,0.015742384782485516,0.5191098067869587,0.041129641154555155,0.6640207942204077,0.035757885795236935,0.7986384163788224,0.02510193294411499,0.5983254858031561,0.012596361112028389,0.9786909408373786,0.01242190934012308,0.20082717547217643,0.023824482580071252,0.33270044040794644,0.03334250479858473,0.5498320431246675,0.0384426657303872
20.0,0.5,2,50,0.791762217342591,0.020022519327437864,0.8289704449930207,0.025838141532902297,0.736001803691103,0.031322372757342405,0.779279825337864,0.022818998930513916,0.8082266487396204,0.022455389243028877,0.7413006253221072,0.021990876263385722,0.9394537818570059,0.01453396580737428,0.5156405963325847,0.0425727030227865,0.6649166845567003,0.037592213185321355,0.8057786216331904,0.02633062377686464,0.5936222310340737,0.012530558574098936,0.9820294698990016,0.013378781341062178,0.19053398760657883,0.023654971549098805,0.31857394748029744,0.033555207006811145,0.534657751484365,0.03952529726721434
20.0,0.5,2,100,0.7943305427447587,0.019723804308776436,0.8322899129806917,0.02546634233794501,0.7380812877191741,0.033029472350336896,0.7818399125083405,0.022921366903292426,0.8111997061249037,0.02186887571970874,0.7416766733473501,0.022424067792450923,0.9424715016196208,0.015520673166106962,0.5144871170756,0.0421709292488075,0.6647728883915281,0.03789969678656774,0.8070581143234967,0.027443094311614045,0.5919214912001756,0.013209371670801388,0.982793096121058,0.01636139161986963,0.186866741162589,0.024524119483363596,0.31342352379050487,0.03504134585046734,0.5288619068481285,0.041892485798395815
20.0,0.5,2,200,0.7967853978020294,0.019870977989327306,0.8367335239266115,0.025411334429641153,0.738213259540278,0.03154163022060802,0.7839446646817809,0.022814331214934615,0.8146593737730322,0.022140677561900912,0.7400669963135541,0.021411132622303704,0.9428572136878222,0.0151793774369239,0.5108893234870967,0.04054957915589019,0.6618919844119684,0.036196496274477644,0.805548344249518,0.025981016326643038,0.5909928325244185,0.01341977014609545,0.9819010002498727,0.01653394562899592,0.18511500358738447,0.024808415725773858,0.3108939362542751,0.035634597090479246,0.5257779896037118,0.043030306336003764
20.0,0.5,4,10,0.7740495559025067,0.020865921250223317,0.8020405722125734,0.0273067927861901,0.7284480766088322,0.022879562884492975,0.7632698161411882,0.021573632481494506,0.7860128205866934,0.02408773885535186,0.7343695488575948,0.02024856558679944,0.9135224432491145,0.017757944764684137,0.5174859654986526,0.037048337107724864,0.6600908931119502,0.0334706206256734,0.7915737797228215,0.02552019140512767,0.6019472252839406,0.013424625724750568,0.9769870338266442,0.015060736709649369,0.20853109265757408,0.024828782101840922,0.34312817365108494,0.034625755347517884,0.5608283152011639,0.03995482142976345
20.0,0.5,4,20,0.7873755889367102,0.0201385636679804,0.8206353935472149,0.02820058982907073,0.7365081054078857,0.024919805443793117,0.7759662473194913,0.021079906994280508,0.8020715948560591,0.02383937094329455,0.7375736293536587,0.01915719199556375,0.9308359451726492,0.014185311135046374,0.5131136728946606,0.03665049568932129,0.6608843737725805,0.032848468507219265,0.7997275025810658,0.023687180149649628,0.5962130777090632,0.012244934800109027,0.9803842269306898,0.01590323143771082,0.1961155835981169,0.022465502772984286,0.3263700953954036,0.031803743194111556,0.5433055795027553,0.0376052691148702
20.0,0.5,4,50,0.7932361756753581,0.019410190829085818,0.8309072617923092,0.026004379565101324,0.7371701235221849,0.029634481201591945,0.7808095291095501,0.021785793166909262,0.809995114976427,0.022181551487230673,0.738107548067636,0.021391452671634833,0.9375269036573478,0.014370285676601027,0.5099609915045603,0.04075492197160745,0.659779717970941,0.03672811253534196,0.8019407555921282,0.026393735668958702,0.5928529833016819,0.01274281439454377,0.981152583557248,0.016378087011627098,0.1890747162618101,0.02342787437433676,0.3165201153314714,0.033536233579230336,0.5322419550226769,0.04033360550320231
20.0,0.5,4,100,0.7955641257961141,0.019171430670831123,0.8349554405680906,0.025810665203229454,0.7376003257685765,0.029143633547245733,0.7828461730953334,0.02151716994833681,0.8131819979168124,0.021979044976039905,0.7385444587596502,0.020799919621940922,0.9419076067514627,0.014529867362666178,0.5082002865990847,0.03909875588350084,0.6594553201217637,0.035506710666733415,0.803708976189475,0.025847961871840172,0.5904075214042186,0.012780830308975727,0.9807881331265456,0.017551407833098397,0.18417229635840085,0.02352628596047037,0.3095645811625317,0.03379915899502083,0.524177795272905,0.04084953947363334
20.0,0.5,4,200,0.7978359185007152,0.018974445739570002,0.8375692645884166,0.025488906894341388,0.7398114891057602,0.02933859044669939,0.7852355665365567,0.021410244141654017,0.8156992477358672,0.021683961438014248,0.7377913332018018,0.020653496284839496,0.9419895178994953,0.016368194522440586,0.5065457600200683,0.03818074944558235,0.6581262809909557,0.03495517087876646,0.8029831017546138,0.026155028608485908,0.5904522620729206,0.013171296076044595,0.9811273325415094,0.017122164775382167,0.18417909996759668,0.024355952028309633,0.30954816138815466,0.03502097419183221,0.5241291760712448,0.0423693306937908
